Episode 2380, Avg Reward: 250.08, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2390, Avg Reward: 304.80, Best Reward: 1696.50, remain_bees: 45, step: 1200
Episode 2400, Avg Reward: 225.41, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 2410, Avg Reward: 407.08, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2420, Avg Reward: 336.97, Best Reward: 1696.50, remain_bees: 46, step: 265
Episode 2430, Avg Reward: 297.06, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2440, Avg Reward: 311.45, Best Reward: 1696.50, remain_bees: 45, step: 171
Episode 2450, Avg Reward: 373.88, Best Reward: 1696.50, remain_bees: 46, step: 78
Episode 2460, Avg Reward: 356.37, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2470, Avg Reward: 371.88, Best Reward: 1696.50, remain_bees: 46, step: 85
Episode 2480, Avg Reward: 283.86, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2490, Avg Reward: 304.33, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2500, Avg Reward: 296.69, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 2510, Avg Reward: 385.99, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2520, Avg Reward: 306.07, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2530, Avg Reward: 351.92, Best Reward: 1696.50, remain_bees: 46, step: 174
Episode 2540, Avg Reward: 323.85, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2550, Avg Reward: 361.32, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2560, Avg Reward: 358.85, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2570, Avg Reward: 342.59, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2580, Avg Reward: 416.23, Best Reward: 1696.50, remain_bees: 45, step: 99
Episode 2590, Avg Reward: 313.30, Best Reward: 1696.50, remain_bees: 46, step: 168
Episode 2600, Avg Reward: 395.73, Best Reward: 1696.50, remain_bees: 46, step: 336
Episode 2610, Avg Reward: 320.08, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2620, Avg Reward: 289.34, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2630, Avg Reward: 372.84, Best Reward: 1696.50, remain_bees: 46, step: 194
Episode 2640, Avg Reward: 306.63, Best Reward: 1696.50, remain_bees: 46, step: 468
Episode 2650, Avg Reward: 328.76, Best Reward: 1696.50, remain_bees: 46, step: 101
Episode 2660, Avg Reward: 284.62, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2670, Avg Reward: 303.88, Best Reward: 1696.50, remain_bees: 44, step: 158
Episode 2680, Avg Reward: 365.66, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2690, Avg Reward: 246.98, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2700, Avg Reward: 395.45, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2710, Avg Reward: 407.03, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2720, Avg Reward: 301.99, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2730, Avg Reward: 310.26, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2740, Avg Reward: 373.52, Best Reward: 1696.50, remain_bees: 43, step: 1200
Episode 2750, Avg Reward: 376.22, Best Reward: 1696.50, remain_bees: 46, step: 129
Episode 2760, Avg Reward: 173.03, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2770, Avg Reward: 341.46, Best Reward: 1696.50, remain_bees: 45, step: 107
Episode 2780, Avg Reward: 255.29, Best Reward: 1696.50, remain_bees: 47, step: 68
Episode 2790, Avg Reward: 283.14, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2800, Avg Reward: 214.88, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2810, Avg Reward: 348.07, Best Reward: 1696.50, remain_bees: 46, step: 157
Episode 2820, Avg Reward: 332.29, Best Reward: 1696.50, remain_bees: 46, step: 48
Episode 2830, Avg Reward: 364.42, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 2840, Avg Reward: 253.12, Best Reward: 1696.50, remain_bees: 46, step: 117
Episode 2850, Avg Reward: 309.59, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2860, Avg Reward: 346.73, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 2870, Avg Reward: 277.27, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2880, Avg Reward: 292.72, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 2890, Avg Reward: 386.66, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2900, Avg Reward: 348.48, Best Reward: 1696.50, remain_bees: 47, step: 1200
Episode 2910, Avg Reward: 383.60, Best Reward: 1696.50, remain_bees: 44, step: 118
Episode 2920, Avg Reward: 301.71, Best Reward: 1696.50, remain_bees: 44, step: 46
Episode 2930, Avg Reward: 289.20, Best Reward: 1696.50, remain_bees: 45, step: 43
Episode 2940, Avg Reward: 301.29, Best Reward: 1696.50, remain_bees: 45, step: 54
Episode 2950, Avg Reward: 433.05, Best Reward: 1696.50, remain_bees: 46, step: 64
Episode 2960, Avg Reward: 404.94, Best Reward: 1696.50, remain_bees: 42, step: 1200
Episode 2970, Avg Reward: 346.56, Best Reward: 1696.50, remain_bees: 46, step: 99
Episode 2980, Avg Reward: 238.34, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 2990, Avg Reward: 338.34, Best Reward: 1696.50, remain_bees: 44, step: 1200
Episode 3000, Avg Reward: 355.54, Best Reward: 1696.50, remain_bees: 48, step: 68
Episode 3010, Avg Reward: 372.20, Best Reward: 1696.50, remain_bees: 43, step: 1200
Episode 3020, Avg Reward: 211.98, Best Reward: 1696.50, remain_bees: 43, step: 1200
Episode 3030, Avg Reward: 311.60, Best Reward: 1696.50, remain_bees: 40, step: 1200
Episode 3040, Avg Reward: 351.18, Best Reward: 1696.50, remain_bees: 41, step: 247
Episode 3050, Avg Reward: 451.88, Best Reward: 1696.50, remain_bees: 46, step: 296
Episode 3060, Avg Reward: 376.50, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 3070, Avg Reward: 317.73, Best Reward: 1696.50, remain_bees: 46, step: 1200
Episode 3080, Avg Reward: 360.24, Best Reward: 1696.50, remain_bees: 43, step: 124
Episode 3090, Avg Reward: 234.26, Best Reward: 1696.50, remain_bees: 46, step: 1200
